股票代码,交易日期,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅（%）,成交量（手）,成交额（万元）
000858.SZ,2022/8/5,3015.77,3047.83,2996.38,3042.83,3005.29,37.54,1.25,127017,226087.3414
000858.SZ,2022/8/8,3029.06,3079.58,3016.55,3022.97,3042.83,-19.86,-0.65,130251,233193.1588
000858.SZ,2022/8/9,3009.52,3024.37,2996.54,3008.42,3022.97,-14.55,-0.48,85386,151103.3063
000858.SZ,2022/8/10,2986.53,3016.55,2946.18,2961.82,3008.42,-46.6,-1.55,143549,250338.5133
000858.SZ,2022/8/11,2977.3,3022.97,2970.42,3022.97,2961.82,61.15,2.06,139671,246853.9674
000858.SZ,2022/8/12,3029.06,3050.33,3004.2,3035.32,3022.97,12.35,0.41,108619,193665.9422
000858.SZ,2022/8/15,3018.59,3049.39,2988.4,2993.1,3035.32,-42.22,-1.39,138440,244691.1673
000858.SZ,2022/8/16,2992.63,3013.43,2972.77,2981.05,2993.1,-12.05,-0.4,109975,192923.6389
000858.SZ,2022/8/17,2982.31,3008.27,2962.13,2996.22,2981.05,15.17,0.51,122116,214464.9842
000858.SZ,2022/8/18,2977.46,2980.59,2930.7,2952.91,2996.22,-43.31,-1.45,179552,311093.7648
000858.SZ,2022/8/19,2938.36,2979.8,2930.54,2956.5,2952.91,3.59,0.12,126038,218974.2325
000858.SZ,2022/8/22,2935.23,2953.22,2903.33,2922.72,2956.5,-33.78,-1.14,155130,266356.5072
000858.SZ,2022/8/23,2925.85,2935.08,2860.17,2867.99,2922.72,-54.73,-1.87,229248,386868.9013
000858.SZ,2022/8/24,2867.36,2891.45,2836.71,2856.1,2867.99,-11.89,-0.41,180255,302132.9673
000858.SZ,2022/8/25,2866.27,2898.95,2855.95,2890.04,2856.1,33.94,1.19,174854,294965.6306
000858.SZ,2022/8/26,2928.67,2958.69,2892.39,2900.83,2890.04,10.79,0.37,243787,418128.8062
000858.SZ,2022/8/29,2859.23,2892.23,2821.07,2826.55,2900.83,-74.28,-2.56,254306,421879.335
000858.SZ,2022/8/30,2805.44,2817.32,2777.13,2805.91,2826.55,-20.64,-0.73,186433,304673.7234
000858.SZ,2022/8/31,2788.23,2867.68,2781.98,2855.32,2805.91,49.41,1.76,267333,444475.4516
000858.SZ,2022/9/1,2836.71,2836.71,2794.49,2798.56,2855.32,-56.76,-1.99,158442,260749.3588
000858.SZ,2022/9/2,2813.1,2813.1,2758.68,2771.66,2798.56,-26.9,-0.96,155924,252446.3032
000858.SZ,2022/9/5,2742.88,2748.36,2697.06,2727.56,2771.66,-44.1,-1.59,224320,355111.8312
000858.SZ,2022/9/6,2727.56,2764,2715.83,2751.17,2727.56,23.61,0.87,146938,234600.1119
000858.SZ,2022/9/7,2742.88,2743.04,2711.61,2726.31,2751.17,-24.86,-0.9,141508,224568.1618
000858.SZ,2022/9/8,2743.04,2764,2725.37,2728.34,2726.31,2.03,0.07,148672,237795.2564
000858.SZ,2022/9/9,2728.97,2768.69,2717.24,2765.72,2728.34,37.38,1.37,203188,326973.8015
000858.SZ,2022/9/13,2803.56,2820.61,2769.47,2799.65,2765.72,33.93,1.23,224554,367600.0837
000858.SZ,2022/9/14,2774.16,2793.4,2758.21,2780.42,2799.65,-19.23,-0.69,143438,232553.285
000858.SZ,2022/9/15,2784.64,2844.53,2775.72,2811.69,2780.42,31.27,1.12,244932,404153.8789
000858.SZ,2022/9/16,2805.44,2817.79,2755.08,2759.77,2811.69,-51.92,-1.85,178052,288282.2678
000858.SZ,2022/9/19,2754.61,2823.11,2735.38,2790.11,2759.77,30.34,1.1,172371,281008.6975
000858.SZ,2022/9/20,2805.44,2836.09,2776.82,2833.43,2790.11,43.32,1.55,184881,304837.6406
000858.SZ,2022/9/21,2824.05,2833.12,2794.49,2796.84,2833.43,-36.59,-1.29,127648,209397.3068
000858.SZ,2022/9/22,2774.16,2778.7,2720.21,2725.68,2796.84,-71.16,-2.54,182114,291678.8948
000858.SZ,2022/9/23,2711.61,2752.58,2710.04,2729.28,2725.68,3.6,0.13,120259,191677.8416
000858.SZ,2022/9/26,2711.61,2805.28,2708.01,2775.88,2729.28,46.6,1.71,210416,341176.0443
000858.SZ,2022/9/27,2804.34,2921.16,2774,2912.25,2775.88,136.37,4.91,354440,592946.0447
000858.SZ,2022/9/28,2907.87,2938.99,2891.45,2893.01,2912.25,-19.24,-0.66,244311,417606.802
000858.SZ,2022/9/29,2938.21,2938.67,2860.95,2875.97,2893.01,-17.04,-0.59,175647,297184.3109
000858.SZ,2022/9/30,2897.55,2930.54,2881.44,2887.22,2875.97,11.25,0.39,167010,284391.5545
000858.SZ,2022/10/10,2891.45,2900.83,2722.4,2725.68,2887.22,-161.54,-5.6,256509,417945.3268
000858.SZ,2022/10/11,2725.84,2743.04,2663.13,2720.83,2725.68,-4.85,-0.18,163898,258729.6299
000858.SZ,2022/10/12,2716.3,2716.3,2617.78,2689.71,2720.83,-31.12,-1.14,242385,374066.646
000858.SZ,2022/10/13,2664.54,2675.33,2625.75,2642.33,2689.71,-47.38,-1.76,191401,295001.5936
000858.SZ,2022/10/14,2658.12,2747.57,2657.97,2729.12,2642.33,86.79,3.28,228723,361900.1261
000858.SZ,2022/10/17,2706.6,2719.43,2669.23,2706.13,2729.12,-22.99,-0.84,146701,230121.4745
000858.SZ,2022/10/18,2722.24,2758.21,2711.92,2722.55,2706.13,16.42,0.61,139689,222572.7909
000858.SZ,2022/10/19,2719.58,2719.58,2649.05,2656.87,2722.55,-65.68,-2.41,173929,270346.1176
000858.SZ,2022/10/20,2625.6,2692.84,2617.78,2651.4,2656.87,-5.47,-0.21,161200,248451.0764
000858.SZ,2022/10/21,2649.05,2651.09,2609.96,2620.12,2651.4,-31.28,-1.18,163210,248839.0106
000858.SZ,2022/10/24,2586.66,2592.91,2465.3,2480.63,2620.12,-139.49,-5.32,344039,500367.1163
000858.SZ,2022/10/25,2441.85,2512.53,2438.09,2463.27,2480.63,-17.36,-0.7,209630,298636.9243
000858.SZ,2022/10/26,2475.47,2522.38,2461.39,2483.29,2463.27,20.02,0.81,179593,258059.0731
000858.SZ,2022/10/27,2508,2509.4,2376.63,2384.77,2483.29,-98.52,-3.97,369655,515461.298
000858.SZ,2022/10/28,2391.96,2429.65,2370.22,2391.02,2384.77,6.25,0.26,255862,353456.274
000858.SZ,2022/10/31,2355.05,2373.82,2310.17,2328.47,2391.02,-62.55,-2.62,225917,303006.441
000858.SZ,2022/11/1,2360.53,2470.46,2327.06,2470.46,2328.47,141.99,6.1,391551,544017.998
000858.SZ,2022/11/2,2461.39,2529.89,2431.06,2486.73,2470.46,16.27,0.66,318674,456503.5334
000858.SZ,2022/11/3,2445.91,2453.57,2425.58,2444.5,2486.73,-42.23,-1.7,192819,271095.1378
000858.SZ,2022/11/4,2437.94,2617.78,2435.59,2586.5,2444.5,142,5.81,478983,709956.099
000858.SZ,2022/11/7,2570.86,2628.72,2550.22,2604.33,2586.5,17.83,0.69,228691,343576.5568
000858.SZ,2022/11/8,2602.29,2622,2525.67,2547.25,2604.33,-57.08,-2.19,235678,349147.9586
000858.SZ,2022/11/9,2542.71,2571.64,2509.56,2514.56,2547.25,-32.69,-1.28,151242,220805.2554
000858.SZ,2022/11/10,2500.33,2532.7,2488.14,2520.19,2514.56,5.63,0.22,176748,256816.9859
000858.SZ,2022/11/11,2609.8,2609.96,2532.39,2586.81,2520.19,66.62,2.64,368534,551468.9559
000858.SZ,2022/11/14,2602.14,2671.1,2584.94,2591.19,2586.81,4.38,0.17,281953,428740.1009
000858.SZ,2022/11/15,2591.19,2664.69,2561.79,2651.4,2591.19,60.21,2.32,276567,422308.1945
000858.SZ,2022/11/16,2651.4,2688.15,2634.67,2652.34,2651.4,0.94,0.04,182594,282741.4143
000858.SZ,2022/11/17,2641.23,2677.05,2602.14,2627.16,2652.34,-25.18,-0.95,165581,252904.8877
000858.SZ,2022/11/18,2633.42,2669.38,2628.88,2642.95,2627.16,15.79,0.6,145856,224633.5618
000858.SZ,2022/11/21,2594.32,2601.67,2555.22,2569.77,2642.95,-73.18,-2.77,217625,324386.0975
000858.SZ,2022/11/22,2569.61,2631.85,2567.89,2590.1,2569.77,20.33,0.79,143770,216241.4726
000858.SZ,2022/11/23,2590.1,2609.96,2569.3,2582.9,2590.1,-7.2,-0.28,113462,170209.4213
000858.SZ,2022/11/24,2602.14,2609.8,2539.59,2552.25,2582.9,-30.65,-1.19,150858,223804.1526
000858.SZ,2022/11/25,2554.13,2569.77,2530.2,2545.53,2552.25,-6.72,-0.26,106766,157551.7167
000858.SZ,2022/11/28,2505.65,2555.38,2462.18,2549.75,2545.53,4.22,0.17,190131,275011.5838
000858.SZ,2022/11/29,2585.25,2667.04,2584.94,2665.47,2549.75,115.72,4.54,410407,628403.3998
000858.SZ,2022/11/30,2661.56,2742.41,2649.05,2693.78,2665.47,28.31,1.06,252286,396199.4532
000858.SZ,2022/12/1,2821.07,2899.11,2803.25,2814.66,2693.78,120.88,4.49,440921,732502.1108
000858.SZ,2022/12/2,2817.95,2850.47,2778.23,2790.74,2814.66,-23.92,-0.85,210478,346194.9872
000858.SZ,2022/12/5,2881.75,2898.95,2831.71,2875.97,2790.74,85.23,3.05,297958,500753.4615
000858.SZ,2022/12/6,2867.52,3027.81,2853.92,2983.71,2875.97,107.74,3.75,433695,757683.7371
000858.SZ,2022/12/7,2983.87,3021.25,2946.34,2956.82,2983.71,-26.89,-0.9,311288,544326.9231
000858.SZ,2022/12/8,2946.18,2986.06,2930.7,2973.7,2956.82,16.88,0.57,156448,272369.3946
000858.SZ,2022/12/9,2971.67,3109.91,2963.7,3106.79,2973.7,133.09,4.48,419578,755007.4236
000858.SZ,2022/12/12,3086.93,3108.51,3022.97,3029.85,3106.79,-76.94,-2.48,299060,538758.0973
000858.SZ,2022/12/13,3024.37,3069.72,2993.41,3047.36,3029.85,17.51,0.58,192762,344732.1253
000858.SZ,2022/12/14,3047.05,3138.06,3030,3119.45,3047.36,72.09,2.37,286989,525527.3237
000858.SZ,2022/12/15,3121.33,3146.35,3067.69,3086.3,3119.45,-33.15,-1.06,199344,364345.7579
000858.SZ,2022/12/16,3059.09,3103.82,3034.69,3095.06,3086.3,8.76,0.28,186426,337743.2022
000858.SZ,2022/12/19,3110.38,3129.31,3040.01,3054.87,3095.06,-40.19,-1.3,194184,351278.4488
000858.SZ,2022/12/20,3054.71,3063.47,2897.39,2938.52,3054.87,-116.35,-3.81,343458,596565.588
000858.SZ,2022/12/21,2977.46,2987.94,2954.78,2969.48,2938.52,30.96,1.05,153853,268772.456
000858.SZ,2022/12/22,2993.57,3079.89,2972.3,3047.83,2969.48,78.35,2.64,244424,438192.0906
000858.SZ,2022/12/23,3008.73,3102.56,2999.35,3060.18,3047.83,12.35,0.41,198620,358772.4307
000858.SZ,2022/12/26,3060.18,3074.42,3017.49,3033.76,3060.18,-26.42,-0.86,178298,319852.9055
000858.SZ,2022/12/27,3055.65,3094.75,3042.36,3072.07,3033.76,38.31,1.26,152275,275877.7142
000858.SZ,2022/12/28,3071.13,3071.13,3022.5,3058.46,3072.07,-13.61,-0.44,139378,250352.3214
000858.SZ,2022/12/29,3040.01,3055.65,3004.67,3036.1,3058.46,-22.36,-0.73,168505,300353.3017
000858.SZ,2022/12/30,3052.21,3074.26,3040.01,3066.44,3036.1,30.34,1,149765,270257.7295
000858.SZ,2023/1/3,3071.29,3083.95,3001.07,3027.5,3066.44,-38.94,-1.27,182062,324072.8572
000858.SZ,2023/1/4,3024.37,3063.47,2997.79,3034.07,3027.5,6.57,0.22,128836,229961.9966
000858.SZ,2023/1/5,3079.11,3204.37,3061.9,3196.39,3034.07,162.32,5.35,402791,753562.6606
000858.SZ,2023/1/6,3229.39,3229.39,3177.32,3219.23,3196.39,22.84,0.71,233383,442803.3739
000858.SZ,2023/1/9,3250.35,3319.78,3214.53,3303.99,3219.23,84.76,2.63,275573,536275.6421
000858.SZ,2023/1/10,3302.73,3316.97,3284.13,3293.98,3303.99,-10.01,-0.3,202752,396537.7701
000858.SZ,2023/1/11,3290.85,3305.71,3252.69,3276.15,3293.98,-17.83,-0.54,169995,330497.511
000858.SZ,2023/1/12,3290.22,3302.27,3243.47,3265.05,3276.15,-11.1,-0.34,138227,267531.0869
000858.SZ,2023/1/13,3265.05,3359.19,3264.26,3346.21,3265.05,81.16,2.49,245064,483394.5958
000858.SZ,2023/1/16,3368.42,3513.38,3368.42,3470.38,3346.21,124.17,3.71,363525,749304.0737
000858.SZ,2023/1/17,3477.88,3490.08,3393.59,3413.14,3470.38,-57.24,-1.65,215079,438301.4177
000858.SZ,2023/1/18,3445.51,3552.79,3435.97,3459.12,3413.14,45.98,1.35,272412,563927.0862
000858.SZ,2023/1/19,3469.28,3470.06,3405.17,3451.3,3459.12,-7.82,-0.23,181199,371029.6048
000858.SZ,2023/1/20,3491.8,3556.08,3479.45,3504.78,3451.3,53.48,1.55,273480,573895.867
000858.SZ,2023/1/30,3659.13,3679.46,3591.73,3643.65,3504.78,138.87,3.96,321809,700155.5735
000858.SZ,2023/1/31,3634.11,3646.31,3507.6,3509.16,3643.65,-134.49,-3.69,257247,545675.1654
000858.SZ,2023/2/1,3501.34,3534.18,3427.22,3525.74,3509.16,16.58,0.47,256552,533491.1717
000858.SZ,2023/2/2,3551.23,3595.17,3527.14,3564.05,3525.74,38.31,1.09,183272,389983.3436
000858.SZ,2023/2/3,3524.8,3556.08,3462.25,3524.8,3564.05,-39.25,-1.1,199352,415692.1814
000858.SZ,2023/2/6,3361.07,3439.26,3325.88,3395,3524.8,-129.8,-3.68,334075,671034.0318
000858.SZ,2023/2/7,3395,3451.3,3391.87,3417.99,3395,22.99,0.68,158116,321602.3678
000858.SZ,2023/2/8,3417.99,3430.97,3340.58,3361.38,3417.99,-56.61,-1.66,169057,338482.7004
000858.SZ,2023/2/9,3363.1,3489.46,3361.38,3483.98,3361.38,122.6,3.65,244940,502671.7804
000858.SZ,2023/2/10,3483.98,3485.39,3417.21,3441.92,3483.98,-42.06,-1.21,140321,287233.8309
000858.SZ,2023/2/13,3415.33,3601.43,3415.17,3562.33,3441.92,120.41,3.5,289088,611009.9289
000858.SZ,2023/2/14,3562.33,3583.44,3502.91,3512.91,3562.33,-49.42,-1.39,184902,388670.0986
000858.SZ,2023/2/15,3549.66,3585.63,3516.98,3540.44,3512.91,27.53,0.78,169258,358449.5859
000858.SZ,2023/2/16,3514.63,3597.99,3490.39,3537.15,3540.44,-3.29,-0.09,213380,452247.062
000858.SZ,2023/2/17,3516.2,3594.39,3493.52,3495.87,3537.15,-41.28,-1.17,184468,390112.4993
000858.SZ,2023/2/20,3496.65,3584.22,3454.43,3570.93,3495.87,75.06,2.15,191668,402408.0432
000858.SZ,2023/2/21,3563.89,3565.77,3501.34,3526.05,3570.93,-44.88,-1.26,139396,292269.3859
000858.SZ,2023/2/22,3500.56,3533.24,3470.06,3485.7,3526.05,-40.35,-1.14,141005,293180.1636
000858.SZ,2023/2/23,3470.06,3496.96,3426.28,3448.17,3485.7,-37.53,-1.08,145808,299398.8118
000858.SZ,2023/2/24,3447.7,3447.7,3365.6,3385.62,3448.17,-62.55,-1.81,203957,410476.4614
000858.SZ,2023/2/27,3353.72,3465.84,3350.28,3443.64,3385.62,58.02,1.71,172996,351767.3755
000858.SZ,2023/2/28,3477.88,3494.46,3400.94,3437.54,3443.64,-6.1,-0.18,114801,234273.7529
000858.SZ,2023/3/1,3433.63,3506.81,3413.77,3483.83,3437.54,46.29,1.35,154466,319693.7763
000858.SZ,2023/3/2,3463.81,3487.42,3452.24,3466,3483.83,-17.83,-0.51,74477,153765.3714
000858.SZ,2023/3/3,3493.52,3516.35,3423.15,3458.49,3466,-7.51,-0.22,92837,191280.4916
000858.SZ,2023/3/6,3446.76,3470.06,3408.76,3440.04,3458.49,-18.45,-0.53,111402,227742.0061
000858.SZ,2023/3/7,3436.44,3436.44,3370.14,3375.45,3440.04,-64.59,-1.88,125272,253235.1683
000858.SZ,2023/3/8,3352.78,3391.87,3337.14,3357.47,3375.45,-17.98,-0.53,102191,203567.277
000858.SZ,2023/3/9,3352.78,3363.72,3273.02,3337.14,3357.47,-20.33,-0.61,168505,332303.5487
000858.SZ,2023/3/10,3309.15,3361.85,3292.88,3293.98,3337.14,-43.16,-1.29,110957,218129.7329
000858.SZ,2023/3/13,3290.22,3372.79,3290.22,3346.52,3293.98,52.54,1.6,126472,251045.083
000858.SZ,2023/3/14,3348.09,3348.4,3269.89,3294.6,3346.52,-51.92,-1.55,102843,201355.8949
000858.SZ,2023/3/15,3337.14,3357.94,3248,3248.31,3294.6,-46.29,-1.41,129880,252764.8821
000858.SZ,2023/3/16,3227.67,3277.71,3201.56,3230.8,3248.31,-17.51,-0.54,120544,230909.979
000858.SZ,2023/3/17,3272.24,3278.34,3180.76,3188.58,3230.8,-42.22,-1.31,156070,297057.9105
000858.SZ,2023/3/20,3212.03,3221.26,3133.84,3147.92,3188.58,-40.66,-1.28,154643,288901.2995
000858.SZ,2023/3/21,3171.37,3260.67,3137.28,3247.06,3147.92,99.14,3.15,187893,358306.9187
000858.SZ,2023/3/22,3247.22,3307.11,3234.24,3239.71,3247.06,-7.35,-0.23,108532,209709.3753
000858.SZ,2023/3/23,3226.11,3305.71,3212.97,3283.66,3239.71,43.95,1.36,132842,257883.8699
000858.SZ,2023/3/24,3274.59,3305.08,3235.49,3259.26,3283.66,-24.4,-0.74,102530,198403.0938
000858.SZ,2023/3/27,3255.98,3256.45,3196.39,3218.44,3259.26,-40.82,-1.25,118799,225815.3855
000858.SZ,2023/3/28,3218.13,3273.18,3215.32,3251.13,3218.44,32.69,1.02,109186,209931.9286
000858.SZ,2023/3/29,3274.59,3305.86,3237.05,3294.6,3251.13,43.47,1.34,159539,310330.6614
000858.SZ,2023/3/30,3294.6,3352.15,3277.4,3343.24,3294.6,48.64,1.48,151487,298322.0918
000858.SZ,2023/3/31,3384.05,3399.69,3321.5,3321.5,3343.24,-21.74,-0.65,127590,254147.7089
000858.SZ,2023/4/3,3321.19,3321.5,3260.2,3293.2,3321.5,-28.3,-0.85,133660,260469.7434
000858.SZ,2023/4/4,3298.04,3316.18,3258.17,3308.21,3293.2,15.01,0.46,142473,277297.6031
000858.SZ,2023/4/6,3290.22,3290.22,3197.49,3220.48,3308.21,-87.73,-2.65,151075,288997.1045
000858.SZ,2023/4/7,3208.91,3240.65,3173.56,3197.33,3220.48,-23.15,-0.72,113038,213905.4072
000858.SZ,2023/4/10,3133.84,3134.15,3027.5,3128.37,3197.33,-68.96,-2.16,339732,616935.1676
000858.SZ,2023/4/11,3117.73,3120.55,3055.81,3063.94,3128.37,-64.43,-2.06,191194,347202.1583
000858.SZ,2023/4/12,3071.29,3073.01,2986.06,2990.28,3063.94,-73.66,-2.4,272834,482757.3322
000858.SZ,2023/4/13,2993.1,3054.09,2986.06,3022.5,2990.28,32.22,1.08,210802,374813.1434
000858.SZ,2023/4/14,3027.81,3032.19,2977.93,2986.68,3022.5,-35.82,-1.19,144653,254926.0307
000858.SZ,2023/4/17,3005.45,3054.4,3000.76,3027.19,2986.68,40.51,1.36,185553,330120.5327
000858.SZ,2023/4/18,3040.01,3058.31,3017.8,3029.38,3027.19,2.19,0.07,144067,257430.6113
000858.SZ,2023/4/19,3034.85,3039.39,2985.28,2997.63,3029.38,-31.75,-1.05,126172,222560.9751
000858.SZ,2023/4/20,2998.41,3008.42,2938.36,2954,2997.63,-43.63,-1.46,148009,257828.5584
000858.SZ,2023/4/21,2961.82,2982.15,2927.42,2930.54,2954,-23.46,-0.79,120920,209665.8342
000858.SZ,2023/4/24,2932.11,2944.62,2860.17,2867.99,2930.54,-62.55,-2.13,176091,297009.8989
000858.SZ,2023/4/25,2867.99,2897.39,2831.24,2896.14,2867.99,28.15,0.98,154897,260260.7466
000858.SZ,2023/4/26,2885.19,2917.72,2861.42,2877.53,2896.14,-18.61,-0.64,148127,250034.8755
000858.SZ,2023/4/27,2877.37,2903.96,2842.97,2886.29,2877.53,8.76,0.3,150393,253089.7181
000858.SZ,2023/4/28,2918.97,2929.76,2866.11,2883.63,2886.29,-2.66,-0.09,179386,303821.904
000858.SZ,2023/5/4,2938.36,2945.4,2859.39,2882.85,2883.63,-0.78,-0.03,265878,451668.4022
000858.SZ,2023/5/5,2882.85,2963.38,2871.9,2957.28,2882.85,74.43,2.58,251727,432469.4285
000858.SZ,2023/5/8,2969.64,2985.28,2911.62,2921.16,2957.28,-36.12,-1.22,177534,305584.4963
000858.SZ,2023/5/9,2912.25,3016.55,2899.27,2973.86,2921.16,52.7,1.8,222923,389136.7974
000858.SZ,2023/5/10,2943.05,2969.64,2924.13,2951.19,2973.86,-22.67,-0.76,118910,205757.7183
000858.SZ,2023/5/11,2961.51,3000.76,2933.83,2939.46,2951.19,-11.73,-0.4,122896,213804.5981
000858.SZ,2023/5/12,2933.67,2969.64,2889.26,2889.41,2939.46,-50.05,-1.7,129592,221810.0021
000858.SZ,2023/5/15,2871.9,2938.21,2868.46,2937.42,2889.41,48.01,1.66,130800,223247.8635
000858.SZ,2023/5/16,2935.23,2936.17,2896.14,2906.93,2937.42,-30.49,-1.04,99365,169425.7812
000858.SZ,2023/5/17,2899.27,2913.34,2879.72,2888.95,2906.93,-17.98,-0.62,86022,145884.8098
000858.SZ,2023/5/18,2891.29,2910.37,2867.99,2878.31,2888.95,-10.64,-0.37,87804,148405.0324
000858.SZ,2023/5/19,2869.4,2918.97,2848.44,2911.78,2878.31,33.47,1.16,120746,204810.4075
000858.SZ,2023/5/22,2913.18,3040.95,2884.88,3018.27,2911.78,106.49,3.66,302445,532658.0958
000858.SZ,2023/5/23,3021.25,3032.19,2961.82,2961.82,3018.27,-56.45,-1.87,136724,240261.8291
000858.SZ,2023/5/24,2954.31,2961.51,2904.74,2904.74,2961.82,-57.08,-1.93,133551,229776.3605
000858.SZ,2023/5/25,2890.2,2894.26,2859.39,2871.12,2904.74,-33.62,-1.16,143925,242183.6659
000858.SZ,2023/5/26,2871.12,2928.82,2867.99,2900.83,2871.12,29.71,1.03,122875,208830.0565
000858.SZ,2023/5/29,2913.97,2928.2,2861.42,2872.06,2900.83,-28.77,-0.99,129769,219177.4954
000858.SZ,2023/5/30,2867.99,2890.67,2797.62,2823.73,2872.06,-48.33,-1.68,183603,303952.2846
000858.SZ,2023/5/31,2821.07,2823.11,2743.2,2761.34,2823.73,-62.39,-2.21,213448,344800.0885
000858.SZ,2023/6/1,2781.82,2846.1,2761.65,2794.8,2761.34,33.46,1.21,169016,277405.7591
000858.SZ,2023/6/2,2821.07,2874.25,2794.96,2866.43,2794.8,71.63,2.56,192084,319928.4099
000858.SZ,2023/6/5,2856.73,2862.99,2815.29,2824.2,2866.43,-42.23,-1.47,113447,187981.2886
000858.SZ,2023/6/6,2841.4,2874.71,2813.72,2830.77,2824.2,6.57,0.23,135368,225610.3842
000858.SZ,2023/6/7,2839.06,2853.13,2805.44,2805.44,2830.77,-25.33,-0.89,95326,157439.2183
000858.SZ,2023/6/8,2808.72,2837.81,2790.11,2818.26,2805.44,12.82,0.46,91573,150474.2545
000858.SZ,2023/6/9,2820.14,2836.4,2802.31,2814.66,2818.26,-3.6,-0.13,119635,197042.7702
000858.SZ,2023/6/12,2805.75,2930.54,2788.86,2905.68,2814.66,91.02,3.23,241838,407383.8204
000858.SZ,2023/6/13,2899.27,2960.26,2890.04,2947.43,2905.68,41.75,1.44,182936,315676.8739
000858.SZ,2023/6/14,2974.33,3045.48,2940.86,3019.37,2947.43,71.94,2.44,241015,427998.6457
000858.SZ,2023/6/15,3043.3,3099.75,3024.37,3086.93,3019.37,67.56,2.24,240450,434634.3723
000858.SZ,2023/6/16,3096.31,3143.22,3079.11,3119.45,3086.93,32.52,1.05,216314,397577.7954
000858.SZ,2023/6/19,3102.56,3113.67,3000.92,3017.18,3119.45,-102.27,-3.28,242342,433053.4593
000858.SZ,2023/6/20,3008.73,3030.63,2955.56,2961.98,3017.18,-55.2,-1.83,178689,312912.4755
000858.SZ,2023/6/21,2961.66,2975.74,2918.03,2921.16,2961.98,-40.82,-1.38,139485,240904.947
000858.SZ,2023/6/26,2891.45,2897.55,2821.07,2847.03,2921.16,-74.13,-2.54,219340,365267.3794
000858.SZ,2023/6/27,2867.24,2903.68,2836.43,2897.73,2847.03,50.7,1.78,200679,330780.7251
000858.SZ,2023/6/28,2883.82,2936.52,2870.52,2906.33,2897.73,8.6,0.3,119426,199048.1708
000858.SZ,2023/6/29,2895.86,2903.68,2853.16,2861.61,2906.33,-44.72,-1.54,117724,193496.5472
000858.SZ,2023/6/30,2875.53,2881.78,2845.81,2857.86,2861.61,-3.75,-0.13,103371,169595.1752
000858.SZ,2023/7/3,2853.16,2919.16,2846.6,2917.13,2857.86,59.27,2.07,173373,287574.9982
000858.SZ,2023/7/4,2911.5,2934.95,2888.82,2930.57,2917.13,13.44,0.46,125957,210703.9768
000858.SZ,2023/7/5,2919.63,2920.88,2880.22,2886.16,2930.57,-44.41,-1.52,115416,191185.6439
000858.SZ,2023/7/6,2884.91,2908.52,2862.23,2869.27,2886.16,-16.89,-0.59,101450,167216.6188
000858.SZ,2023/7/7,2867.55,2880.22,2853.95,2859.26,2869.27,-10.01,-0.35,78970,129417.8678
000858.SZ,2023/7/10,2879.91,2903.68,2867.86,2873.96,2859.26,14.7,0.51,96715,159777.4605
000858.SZ,2023/7/11,2887.26,2892.1,2862.7,2882.41,2873.96,8.45,0.29,70206,115656.4822
000858.SZ,2023/7/12,2883.35,2906.18,2880.22,2887.41,2882.41,5,0.17,118840,197000.988
000858.SZ,2023/7/13,2925.26,3005.33,2906.02,2999.85,2887.41,112.44,3.89,323514,553188.0616
000858.SZ,2023/7/14,3014.71,3026.12,2970.76,2989.53,2999.85,-10.32,-0.34,150723,259487.7559
000858.SZ,2023/7/17,2966.23,2973.74,2929.64,2953.09,2989.53,-36.44,-1.22,93257,157572.9874
000858.SZ,2023/7/18,2953.72,2962.01,2927.13,2933.39,2953.09,-19.7,-0.67,81959,138122.7321
000858.SZ,2023/7/19,2924.32,2939.02,2908.52,2932.14,2933.39,-1.25,-0.04,76856,128828.4983
000858.SZ,2023/7/20,2942.77,2978.43,2928.38,2935.89,2932.14,3.75,0.13,127502,216384.4782
000858.SZ,2023/7/21,2956.53,3020.96,2925.26,2978.27,2935.89,42.38,1.44,195387,335630.5157
000858.SZ,2023/7/24,2944.81,2958.41,2925.57,2948.4,2978.27,-29.87,-1,131716,222217.4196
000858.SZ,2023/7/25,3052.24,3125.27,3039.26,3106.97,2948.4,158.57,5.38,440632,786765.8288
000858.SZ,2023/7/26,3106.97,3125.43,3065.53,3080.39,3106.97,-26.58,-0.86,174025,310401.7698
000858.SZ,2023/7/27,3098.69,3128.09,3065.53,3090.71,3080.39,10.32,0.34,187987,336712.565
000858.SZ,2023/7/28,3072.57,3148.57,3062.09,3133.25,3090.71,42.54,1.38,319693,575347.923
000858.SZ,2023/7/31,3218.01,3248.81,3130.12,3130.43,3133.25,-2.82,-0.09,315594,581602.0903
000858.SZ,2023/8/1,3141.22,3179.69,3091.34,3112.92,3130.43,-17.51,-0.56,195718,354371.9056
000858.SZ,2023/8/2,3099.16,3130.28,3071.01,3083.2,3112.92,-29.72,-0.95,155080,277007.5424
000858.SZ,2023/8/3,3068.5,3114.17,3038.64,3092.9,3083.2,9.7,0.31,152646,271238.2851
000858.SZ,2023/8/4,3136.53,3153.89,3094.46,3103.53,3092.9,10.63,0.34,143478,258566.9217
000858.SZ,2023/8/7,3088.21,3103.53,3058.5,3072.73,3103.53,-30.8,-0.99,156930,278430.2714
000858.SZ,2023/8/8,3055.06,3084.46,3039.42,3066,3072.73,-6.73,-0.22,116143,205069.6313
